"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","previous","poutcome","empvarrate","conspriceidx","consconfidx","euribor3m","nremployed","y"
32,"blue-collar","married","basic.9y","no","no","no","cellular","may","tue",214,2,0,"nonexistent",-1.8,92.892998,-46.200001,1.291,5099.1001,"no"
34,"entrepreneur","married","high.school","unknown","no","no","cellular","jul","tue",924,4,0,"nonexistent",1.4,93.917999,-42.700001,4.961,5228.1001,"no"
24,"technician","single","professional.course","no","no","yes","cellular","may","fri",23,8,0,"nonexistent",-1.8,92.892998,-46.200001,1.25,5099.1001,"no"
38,"blue-collar","married","basic.6y","unknown","unknown","unknown","telephone","may","thu",204,1,0,"nonexistent",1.1,93.994003,-36.400002,4.8600001,5191,"no"
41,"admin.","married","university.degree","unknown","yes","no","telephone","may","fri",288,3,2,"failure",-1.8,92.892998,-46.200001,1.313,5099.1001,"no"
29,"technician","single","university.degree","unknown","no","yes","cellular","aug","tue",137,2,0,"nonexistent",1.4,93.444,-36.099998,4.9629998,5228.1001,"no"
31,"technician","married","professional.course","no","yes","no","cellular","aug","tue",284,1,0,"nonexistent",1.4,93.444,-36.099998,4.9629998,5228.1001,"no"
50,"management","married","high.school","unknown","yes","no","cellular","jul","thu",90,6,0,"nonexistent",1.4,93.917999,-42.700001,4.9619999,5228.1001,"no"
33,"blue-collar","married","basic.9y","unknown","yes","no","telephone","may","wed",254,1,0,"nonexistent",1.1,93.994003,-36.400002,4.8569999,5191,"no"
36,"technician","married","university.degree","no","yes","yes","cellular","aug","thu",22,1,0,"nonexistent",1.4,93.444,-36.099998,4.9679999,5228.1001,"no"
33,"blue-collar","married","basic.9y","no","no","yes","telephone","may","tue",159,2,0,"nonexistent",1.1,93.994003,-36.400002,4.8569999,5191,"no"
32,"blue-collar","single","high.school","no","no","no","telephone","jul","thu",234,4,0,"nonexistent",1.4,93.917999,-42.700001,4.9679999,5228.1001,"no"
45,"blue-collar","single","basic.6y","no","no","no","telephone","jun","thu",138,2,0,"nonexistent",1.4,94.464996,-41.799999,4.9580002,5228.1001,"no"
31,"services","married","basic.9y","no","yes","no","cellular","jul","mon",334,3,0,"nonexistent",1.4,93.917999,-42.700001,4.9619999,5228.1001,"no"
25,"blue-collar","single","basic.9y","no","yes","yes","cellular","jul","thu",212,2,0,"nonexistent",1.4,93.917999,-42.700001,4.9619999,5228.1001,"no"
30,"housemaid","single","university.degree","no","no","no","cellular","sep","thu",103,2,0,"nonexistent",-1.1,94.198997,-37.5,0.87800002,4963.6001,"no"
34,"technician","married","professional.course","no","no","no","cellular","jul","wed",511,3,0,"nonexistent",1.4,93.917999,-42.700001,4.9629998,5228.1001,"no"
45,"blue-collar","married","basic.4y","no","no","no","cellular","jul","tue",157,5,0,"nonexistent",1.4,93.917999,-42.700001,4.961,5228.1001,"no"
30,"services","single","high.school","no","yes","no","cellular","may","thu",74,1,1,"failure",-1.8,92.892998,-46.200001,1.266,5099.1001,"no"
31,"management","married","university.degree","no","no","no","cellular","jun","tue",212,1,0,"nonexistent",-2.9000001,92.962997,-40.799999,1.262,5076.2002,"no"
56,"services","single","high.school","no","yes","no","cellular","nov","fri",290,6,0,"nonexistent",-0.1,93.199997,-42,4.0209999,5195.7998,"no"
39,"admin.","married","university.degree","no","no","no","cellular","aug","thu",436,2,0,"nonexistent",1.4,93.444,-36.099998,4.9679999,5228.1001,"no"
38,"services","married","high.school","no","no","no","telephone","jun","fri",124,1,0,"nonexistent",1.4,94.464996,-41.799999,4.9590001,5228.1001,"no"
32,"blue-collar","married","professional.course","no","yes","no","cellular","may","mon",115,2,0,"nonexistent",-1.8,92.892998,-46.200001,1.244,5099.1001,"no"
48,"blue-collar","married","basic.6y","unknown","no","no","cellular","may","wed",14,11,0,"nonexistent",-1.8,92.892998,-46.200001,1.334,5099.1001,"no"
26,"admin.","single","high.school","no","no","no","telephone","jun","wed",203,4,0,"nonexistent",1.4,94.464996,-41.799999,4.9590001,5228.1001,"no"
42,"blue-collar","divorced","basic.9y","no","unknown","unknown","telephone","may","mon",100,1,0,"nonexistent",1.1,93.994003,-36.400002,4.8579998,5191,"no"
48,"blue-collar","married","basic.4y","unknown","yes","no","cellular","aug","thu",84,1,0,"nonexistent",1.4,93.444,-36.099998,4.9679999,5228.1001,"no"
48,"blue-collar","married","professional.course","no","no","no","telephone","may","fri",788,2,0,"nonexistent",1.1,93.994003,-36.400002,4.8590002,5191,"no"
55,"admin.","divorced","university.degree","no","yes","no","cellular","jul","mon",404,2,0,"nonexistent",1.4,93.917999,-42.700001,4.9619999,5228.1001,"no"
33,"admin.","single","university.degree","no","yes","no","telephone","jul","wed",161,1,0,"nonexistent",1.4,93.917999,-42.700001,4.9619999,5228.1001,"no"
33,"services","single","high.school","unknown","yes","no","cellular","jul","tue",282,2,0,"nonexistent",1.4,93.917999,-42.700001,4.961,5228.1001,"no"
35,"admin.","married","university.degree","unknown","no","no","telephone","aug","mon",29,1,0,"nonexistent",1.4,93.444,-36.099998,4.9629998,5228.1001,"no"
51,"services","married","high.school","unknown","yes","no","telephone","jun","mon",229,8,0,"nonexistent",1.4,94.464996,-41.799999,4.8649998,5228.1001,"no"
42,"technician","married","high.school","no","no","no","cellular","aug","mon",70,3,0,"nonexistent",1.4,93.444,-36.099998,4.9650002,5228.1001,"no"
46,"technician","married","basic.6y","unknown","yes","no","cellular","apr","wed",575,2,0,"nonexistent",-1.8,93.074997,-47.099998,1.4450001,5099.1001,"yes"
47,"technician","married","professional.course","unknown","no","no","cellular","jul","tue",455,1,0,"nonexistent",1.4,93.917999,-42.700001,4.9619999,5228.1001,"no"
50,"blue-collar","single","basic.9y","unknown","yes","yes","telephone","may","thu",184,1,0,"nonexistent",1.1,93.994003,-36.400002,4.855,5191,"no"
51,"admin.","divorced","basic.9y","no","yes","no","cellular","nov","fri",155,2,0,"nonexistent",-0.1,93.199997,-42,4.0209999,5195.7998,"no"
31,"management","single","university.degree","no","yes","no","cellular","nov","tue",129,2,0,"nonexistent",-0.1,93.199997,-42,4.1529999,5195.7998,"no"
31,"services","married","high.school","no","yes","no","cellular","may","fri",211,6,1,"failure",-1.8,92.892998,-46.200001,1.25,5099.1001,"no"
48,"management","married","university.degree","no","yes","no","cellular","nov","mon",112,1,1,"success",-0.1,93.199997,-42,4.191,5195.7998,"no"
24,"student","single","high.school","no","no","no","cellular","jun","wed",112,2,2,"success",-1.7,94.055,-39.799999,0.73900002,4991.6001,"no"
50,"admin.","married","high.school","no","yes","yes","cellular","may","mon",146,2,0,"nonexistent",-1.8,92.892998,-46.200001,1.244,5099.1001,"no"
53,"admin.","divorced","university.degree","no","yes","yes","cellular","sep","fri",168,2,1,"failure",-3.4000001,92.378998,-29.799999,0.741,5017.5,"no"
56,"services","divorced","university.degree","no","yes","no","cellular","jul","mon",63,5,0,"nonexistent",1.4,93.917999,-42.700001,4.9619999,5228.1001,"no"
48,"blue-collar","married","basic.9y","no","no","yes","cellular","may","fri",56,1,1,"failure",-1.8,92.892998,-46.200001,1.25,5099.1001,"no"
29,"admin.","single","university.degree","no","yes","yes","cellular","may","wed",74,2,0,"nonexistent",-1.8,92.892998,-46.200001,1.334,5099.1001,"no"
44,"technician","single","unknown","no","yes","no","telephone","jun","tue",445,2,0,"nonexistent",1.4,94.464996,-41.799999,4.961,5228.1001,"no"
38,"technician","married","university.degree","no","no","no","cellular","aug","mon",219,2,0,"nonexistent",1.4,93.444,-36.099998,4.9629998,5228.1001,"no"
53,"technician","married","unknown","no","yes","no","cellular","jul","thu",38,1,0,"nonexistent",1.4,93.917999,-42.700001,4.9619999,5228.1001,"no"
36,"technician","married","university.degree","no","unknown","unknown","cellular","sep","thu",1334,2,0,"nonexistent",-1.1,94.198997,-37.5,0.87900001,4963.6001,"yes"
26,"services","single","basic.9y","no","yes","yes","telephone","may","tue",22,2,0,"nonexistent",1.1,93.994003,-36.400002,4.8569999,5191,"no"
44,"technician","single","basic.6y","unknown","no","no","telephone","jun","fri",8,9,0,"nonexistent",1.4,94.464996,-41.799999,4.9590001,5228.1001,"no"
42,"services","married","basic.6y","no","no","no","cellular","may","tue",474,2,1,"failure",-1.8,92.892998,-46.200001,1.291,5099.1001,"no"
58,"services","married","basic.4y","no","unknown","unknown","telephone","jun","fri",250,1,0,"nonexistent",1.4,94.464996,-41.799999,4.967,5228.1001,"no"
49,"admin.","married","university.degree","no","no","yes","cellular","aug","tue",414,2,0,"nonexistent",1.4,93.444,-36.099998,4.9679999,5228.1001,"no"
24,"blue-collar","single","basic.9y","no","no","no","cellular","jul","thu",538,3,0,"nonexistent",1.4,93.917999,-42.700001,4.9580002,5228.1001,"no"
42,"services","married","high.school","no","yes","no","cellular","may","tue",132,6,1,"failure",-1.8,92.892998,-46.200001,1.266,5099.1001,"no"
54,"blue-collar","married","basic.4y","no","yes","yes","cellular","jul","mon",191,1,0,"nonexistent",1.4,93.917999,-42.700001,4.96,5228.1001,"no"
28,"student","single","basic.9y","unknown","yes","yes","telephone","may","tue",68,5,0,"nonexistent",1.1,93.994003,-36.400002,4.8569999,5191,"no"
42,"management","divorced","unknown","no","no","no","cellular","aug","wed",251,2,2,"failure",-2.9000001,92.200996,-31.4,0.87900001,5076.2002,"no"
39,"blue-collar","married","basic.9y","no","no","no","cellular","may","tue",163,1,0,"nonexistent",-1.8,92.892998,-46.200001,1.344,5099.1001,"no"
76,"retired","divorced","basic.4y","no","yes","no","cellular","may","mon",168,1,1,"failure",-1.8,93.875999,-40,0.69700003,5008.7002,"yes"
39,"technician","married","university.degree","no","yes","no","cellular","jun","mon",713,2,0,"nonexistent",-1.7,94.055,-39.799999,0.72000003,4991.6001,"yes"
36,"admin.","married","high.school","no","yes","no","cellular","may","mon",329,2,0,"nonexistent",-1.8,92.892998,-46.200001,1.299,5099.1001,"no"
34,"blue-collar","married","basic.6y","unknown","no","no","telephone","may","tue",299,1,0,"nonexistent",1.1,93.994003,-36.400002,4.8569999,5191,"no"
29,"services","married","university.degree","no","no","yes","cellular","jun","fri",89,2,0,"nonexistent",-2.9000001,92.962997,-40.799999,1.268,5076.2002,"no"
52,"entrepreneur","married","high.school","no","yes","no","cellular","may","thu",198,1,1,"failure",-1.8,92.892998,-46.200001,1.327,5099.1001,"no"
34,"technician","married","professional.course","no","no","no","cellular","may","fri",83,2,1,"failure",-1.8,92.892998,-46.200001,1.313,5099.1001,"no"
34,"admin.","married","professional.course","no","no","no","cellular","sep","tue",230,1,3,"success",-1.1,94.198997,-37.5,0.87699997,4963.6001,"yes"
31,"technician","single","basic.9y","no","yes","no","telephone","may","thu",13,5,0,"nonexistent",-1.8,92.892998,-46.200001,1.266,5099.1001,"no"
33,"services","single","high.school","no","yes","no","cellular","aug","mon",486,1,2,"failure",-1.7,94.027,-38.299999,0.898,4991.6001,"no"
35,"technician","single","professional.course","no","yes","no","cellular","aug","wed",156,2,0,"nonexistent",1.4,93.444,-36.099998,4.9650002,5228.1001,"no"
43,"management","married","university.degree","no","yes","no","cellular","may","wed",12,7,0,"nonexistent",-1.8,92.892998,-46.200001,1.281,5099.1001,"no"
54,"management","divorced","university.degree","no","yes","yes","telephone","may","wed",39,1,1,"failure",-1.8,92.892998,-46.200001,1.334,5099.1001,"no"
26,"services","single","high.school","no","yes","no","cellular","jul","mon",509,1,0,"nonexistent",1.4,93.917999,-42.700001,4.96,5228.1001,"no"
35,"management","married","university.degree","no","no","yes","cellular","aug","fri",873,5,0,"nonexistent",1.4,93.444,-36.099998,4.9640002,5228.1001,"yes"
29,"technician","married","professional.course","no","yes","no","cellular","aug","fri",94,1,0,"nonexistent",1.4,93.444,-36.099998,4.9660001,5228.1001,"no"
46,"management","married","high.school","unknown","no","no","cellular","jul","thu",103,1,0,"nonexistent",1.4,93.917999,-42.700001,4.9629998,5228.1001,"no"
29,"entrepreneur","married","university.degree","no","yes","no","telephone","may","thu",423,2,0,"nonexistent",1.1,93.994003,-36.400002,4.855,5191,"no"
35,"technician","married","university.degree","no","yes","no","telephone","may","tue",236,2,0,"nonexistent",1.1,93.994003,-36.400002,4.8559999,5191,"no"
40,"admin.","single","university.degree","no","no","no","cellular","jul","tue",490,1,0,"nonexistent",1.4,93.917999,-42.700001,4.961,5228.1001,"no"
35,"blue-collar","divorced","basic.4y","no","yes","yes","telephone","may","wed",433,3,0,"nonexistent",1.1,93.994003,-36.400002,4.8569999,5191,"no"
54,"technician","divorced","basic.9y","no","yes","no","telephone","jun","mon",111,2,0,"nonexistent",1.4,94.464996,-41.799999,4.947,5228.1001,"no"
47,"blue-collar","married","basic.6y","no","no","yes","telephone","may","wed",191,2,0,"nonexistent",1.1,93.994003,-36.400002,4.8590002,5191,"no"
34,"blue-collar","married","basic.4y","no","no","no","telephone","may","tue",800,4,0,"nonexistent",1.1,93.994003,-36.400002,4.8569999,5191,"no"
33,"management","married","basic.4y","no","yes","yes","telephone","may","tue",568,4,0,"nonexistent",1.1,93.994003,-36.400002,4.8559999,5191,"yes"
59,"self-employed","married","university.degree","no","no","no","cellular","dec","mon",193,1,1,"failure",-3,92.712997,-33,0.70599997,5023.5,"no"
88,"retired","divorced","basic.4y","no","no","no","cellular","mar","wed",266,2,0,"nonexistent",-1.8,92.843002,-50,1.663,5099.1001,"yes"
52,"blue-collar","married","basic.4y","no","yes","no","telephone","jun","mon",140,3,0,"nonexistent",1.4,94.464996,-41.799999,4.8649998,5228.1001,"no"
28,"blue-collar","married","basic.9y","unknown","no","no","cellular","may","thu",92,1,1,"failure",-1.8,92.892998,-46.200001,1.266,5099.1001,"no"
46,"self-employed","divorced","basic.9y","no","yes","yes","cellular","apr","thu",168,1,0,"nonexistent",-1.8,93.074997,-47.099998,1.41,5099.1001,"no"
31,"technician","married","university.degree","no","no","no","cellular","aug","mon",109,1,1,"failure",-2.9000001,92.200996,-31.4,0.861,5076.2002,"no"
52,"technician","single","professional.course","no","yes","no","cellular","aug","wed",72,2,0,"nonexistent",1.4,93.444,-36.099998,4.967,5228.1001,"no"
36,"technician","married","professional.course","no","no","no","telephone","jun","mon",151,1,0,"nonexistent",1.4,94.464996,-41.799999,4.961,5228.1001,"no"
42,"services","married","high.school","no","no","no","telephone","jun","mon",217,4,0,"nonexistent",1.4,94.464996,-41.799999,4.8649998,5228.1001,"no"
39,"admin.","married","high.school","unknown","yes","no","telephone","jun","fri",377,3,0,"nonexistent",1.4,94.464996,-41.799999,4.967,5228.1001,"no"
48,"technician","married","professional.course","no","no","no","cellular","oct","thu",491,1,3,"success",-1.1,94.600998,-49.5,0.98699999,4963.6001,"yes"
52,"retired","married","university.degree","no","yes","yes","telephone","nov","mon",215,3,0,"nonexistent",-0.1,93.199997,-42,4.191,5195.7998,"no"
35,"blue-collar","divorced","basic.9y","no","yes","no","telephone","may","fri",461,1,0,"nonexistent",1.1,93.994003,-36.400002,4.8639998,5191,"no"
40,"admin.","married","basic.9y","no","yes","no","cellular","nov","wed",186,2,0,"nonexistent",-0.1,93.199997,-42,4.1199999,5195.7998,"no"
26,"services","single","high.school","no","no","yes","telephone","jun","mon",74,1,0,"nonexistent",1.4,94.464996,-41.799999,4.961,5228.1001,"no"
32,"admin.","married","university.degree","no","no","no","cellular","may","thu",57,4,0,"nonexistent",-1.8,92.892998,-46.200001,1.266,5099.1001,"no"
25,"services","single","high.school","no","yes","no","cellular","jul","fri",172,2,0,"nonexistent",1.4,93.917999,-42.700001,4.9569998,5228.1001,"no"
54,"admin.","married","university.degree","no","yes","no","cellular","jul","tue",72,2,1,"failure",-2.9000001,92.469002,-33.599998,0.90799999,5076.2002,"no"
53,"management","single","professional.course","unknown","no","no","cellular","jul","wed",76,5,0,"nonexistent",1.4,93.917999,-42.700001,4.9629998,5228.1001,"no"
31,"unemployed","married","university.degree","no","yes","no","cellular","aug","fri",420,4,0,"nonexistent",1.4,93.444,-36.099998,4.9660001,5228.1001,"no"
51,"retired","divorced","university.degree","no","yes","yes","telephone","jun","tue",342,3,0,"nonexistent",1.4,94.464996,-41.799999,4.8639998,5228.1001,"no"
47,"services","divorced","high.school","no","yes","no","telephone","may","tue",313,1,0,"nonexistent",1.1,93.994003,-36.400002,4.8569999,5191,"no"
32,"unemployed","single","high.school","no","no","yes","telephone","nov","thu",114,1,0,"nonexistent",-0.1,93.199997,-42,3.8789999,5195.7998,"no"
40,"technician","married","basic.9y","no","no","no","cellular","nov","wed",198,1,0,"nonexistent",-0.1,93.199997,-42,4.1199999,5195.7998,"no"
43,"unemployed","married","basic.9y","no","no","no","cellular","sep","fri",270,2,1,"success",-1.1,94.198997,-37.5,0.88300002,4963.6001,"yes"
58,"management","married","university.degree","unknown","no","no","telephone","jun","mon",25,2,0,"nonexistent",1.4,94.464996,-41.799999,4.9580002,5228.1001,"no"
